Name,latitude,longitude,website_url,Address,map_url,phone,County ,place_id,zipcode
St Andrews Apartments,34.027611,-84.250439,http://www.standrewsapartmenthomes.com/,"10055 Jones Bridge Rd, Johns Creek, GA 30022, USA",https://maps.google.com/?cid=15148140918358130097,(770) 663-7566,Fulton,ChIJ6ZTOM42f9YgRsb1LLugBOdI,30023
North Haven at Johns Creek,34.0512413,-84.2260577,http://www.northhavenatjohnscreek.com/,"11201 State Bridge Rd, Johns Creek, GA 30022, USA",https://maps.google.com/?cid=1310931727851049101,(678) 366-9865,Fulton,ChIJF3h_2Aef9YgRjdBZ-3VdMRI,30023
Duck Pond at Johns Creek,34.0432641,-84.2215128,http://www.duckpondatjohnscreek.com/,"10840 State Bridge Rd, Johns Creek, GA 30022, USA",https://maps.google.com/?cid=1448576641176877400,(770) 619-9099,Fulton,ChIJfcG7ewyf9YgRWLlGv8dgGhQ,30023
Addison Place,34.0633668,-84.2088097,http://www.addisonapts.com/,"5100 Abbotts Bridge Rd, Alpharetta, GA 30005, USA",https://maps.google.com/?cid=12415522243676292408,(678) 393-2722,Fulton,ChIJlRLzA-Ge9YgROEVJS7PLTKw,30023
The Pointe at Preston Ridge,34.0691069,-84.2565654,http://www.thepointeatprestonridge.com/,"950 Executive Dr, Alpharetta, GA 30005, USA",https://maps.google.com/?cid=7718210960528213597,(855) 653-4309,Fulton,ChIJP3rG1TOe9YgRXYbPy_mXHGs,30023
AMLI at Milton Park,34.0498018,-84.2799003,http://www.amli.com/apartments/atlanta/North-Atlanta/Alpharetta/milton-park,"26000 Mill Creek Ave, Alpharetta, GA 30022, USA",https://maps.google.com/?cid=2597461127421365934,(678) 436-3840,Fulton,ChIJJSJfzGV19YgRrg7WKSIJDCQ,30023
ALARA North Point Apartments,34.0445359,-84.2857385,http://www.alaranorthpoint.com/,"900 Jameson Pass, Alpharetta, GA 30022, USA",https://maps.google.com/?cid=17709373599822276141,(770) 772-3031,Fulton,ChIJozDXFmp19YgRLWYW9HVVxPU,30023
Cypress Point Apartment Homes,34.0726575,-84.2558241,http://www.apartmentalpharettaga.com/,"3500 North Point Pkwy, Alpharetta, GA 30005, USA",https://maps.google.com/?cid=16927996100672263975,(770) 783-3462,Fulton,ChIJ02Ft5jCe9YgRJ5fE48NS7Oo,30023
AMLI at Northwinds,34.0633594,-84.285294,http://www.amli.com/apartments/atlanta/North-Atlanta/Alpharetta/northwinds,"32000 Gardner Dr, Alpharetta, GA 30009, USA",https://maps.google.com/?cid=17128731646805197785,(888) 479-2936,Fulton,ChIJzWCCU5519YgR2cPQTK56te0,30023
Webb Bridge Crossing,34.0751264,-84.2785334,http://www.webbbridgecrossingapts.com/,"5000 Webb Bridge Ct, Alpharetta, GA 30009, USA",https://maps.google.com/?cid=17421535591913996838,(855) 814-7534,Fulton,ChIJqy3ke4V19YgRJsLbTVG6xfE,30023
Ashley Forest Apartments,34.0044152,-84.2785736,http://www.ashleyforestapts.com/,"9230 Nesbit Ferry Rd, Alpharetta, GA 30022, USA",https://maps.google.com/?cid=11523590117559098506,(770) 642-4897,Fulton,ChIJM-NpkKQK9YgRitxPRigE7J8,30023
ARIUM Johns Creek Apartments,34.017375,-84.195845,http://ariumjohnscreek.com/luxury-apartments/johns-creek/ga,"9700 Medlock Crossing Pkwy, Alpharetta, GA 30022, USA",https://maps.google.com/?cid=6597300562378348054,(770) 824-3063,Fulton,ChIJj8l0hVef9YgRFtYLUehRjls,30023
Nesbit Ferry Crossing Apartments,34.0018818,-84.2781524,http://www.bellapartmentliving.com/ga/alpharetta/nesbit-ferry-crossing/,"100 Saratoga Dr, Alpharetta, GA 30022, USA",https://maps.google.com/?cid=17426000619762127853,(678) 585-0094,Fulton,ChIJq4rR_aIK9YgR7ZOonDyX1fE,30023
Haven at Avalon,34.0715653,-84.2787301,http://www.havenatavalon.com/,"1213 Avalon Blvd, Alpharetta, GA 30009, USA",https://maps.google.com/?cid=5197666142143441289,(770) 285-8585,Fulton,ChIJC6O7koR19YgRiemIX9HRIUg,30023
Park Trace Apartments,33.9445644,-84.2585706,http://myparktraceapartments.com/,"3450 Jones Mill Rd, Norcross, GA 30092, USA",https://maps.google.com/?cid=3179390293323156909,(877) 375-5210,Fulton,ChIJm1tWjrug9YgRrQ3aa6B2Hyw,30023
The Reserve at John's Creek Walk,34.0504051,-84.1777876,http://reserveatjohnscreek.com/,"11055 Bell Rd, Duluth, GA 30097, USA",https://maps.google.com/?cid=5956274520315810434,(678) 475-3550,Fulton,ChIJsU6yStCY9YgRglIiWB7wqFI,30023
AMLI Management Company,33.7605251,-84.3875815,http://www.amli.com/,"260 Peachtree St NW #1700, Atlanta, GA 30303, USA",https://maps.google.com/?cid=11885678990459077143,(770) 281-3300,Fulton,ChIJmy2YWWkV9YgRFwKjnBFq8qQ,30301
Muse's Lofts,33.7552377,-84.3892813,http://www.livethemuses.com/,"50 Peachtree St NW, Atlanta, GA 30303, USA",https://maps.google.com/?cid=9473327575808978774,(404) 523-7344,Fulton,ChIJGysJ5IYD9YgRVq8BBT0FeIM,30301
Century Skyline Apartments,33.764897,-84.382617,http://www.centuryskylineapts.com/,"396 Piedmont Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=12788643559395134012,(855) 434-8045,Fulton,ChIJW753I3EE9YgRPIrVZI9jerE,30301
Centennial Place Apartments,33.7687309,-84.3923833,http://centennialplaceapartments.com/,"526 Centennial Olympic Park Dr NW, Atlanta, GA 30313, USA",https://maps.google.com/?cid=6978781973203198175,(844) 315-8084,Fulton,ChIJla4DuXwE9YgR3yCtvTqd2WA,30301
The Office Apartments,33.7615621,-84.3824349,http://www.theofficeapts.com/,"250 Piedmont Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=12065875066972825263,(404) 331-0830,Fulton,ChIJ_cF78HYE9YgRr2YoF3KZcqc,30301
CityWalk Apartments,33.7553204,-84.3812804,http://www.citywalkatl.com/,"171 Auburn Ave NE, Atlanta, GA 30303, USA",https://maps.google.com/?cid=17866135936503961321,(404) 521-3008,Fulton,ChIJh2xtLYYD9YgR6dYotPlD8fc,30301
The Prato at Midtown Apartments,33.7655996,-84.378064,http://www.thepratoatmidtown-apts.com/,"400 Central Park Pl NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=11117810489479423417,(404) 800-1485,Fulton,ChIJ8QQ4pnME9YgRuWWISbxlSpo,30301
Commons at Imperial Hotel,33.7640238,-84.3854985,https://www.nationalchurchresidences.org/communities/ga/atlanta/commons-at-imperial-hotel,"355 Peachtree St NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=1665498544389406346,(404) 410-1420,Fulton,ChIJOUonqHAE9YgRir5CGBoKHRc,30301
City Plaza Apartments,33.7488202,-84.3918064,http://www.cityplazajmg.com/,"133 Trinity Ave SW, Atlanta, GA 30303, USA",https://maps.google.com/?cid=2772610268780125320,(678) 608-4352,Fulton,ChIJjaxHa4MD9YgRiFw9e1lKeiY,30301
The Waterford on Piedmont,33.769038,-84.382238,http://www.thewaterfordonpiedmont.com/,"530 Piedmont Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=12552010991266297829,(404) 870-9992,Fulton,ChIJE-xewnEE9YgR5fc5P36zMa4,30301
131 Ponce de Leon,33.7718284,-84.3826496,http://www.live131ponce.com/,"131 Ponce De Leon Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=7496452407815325800,(855) 766-2313,Fulton,ChIJD0Z-VG4E9YgRaEh0O7-_CGg,30301
North Avenue Apartments,33.7701016,-84.3913589,https://housing.gatech.edu/halls/Pages/Building-Detail.aspx?bldgID=191E,"120 North Avenue NW, Atlanta, GA 30313, USA",https://maps.google.com/?cid=2692153417175189465,(404) 894-2470,Fulton,ChIJS5N0VGME9YgR2ceU70RzXCU,30301
Ashley Auburn Pointe,33.7510383,-84.3779123,http://www.ashleyauburnpointe.com/,"357 Auburn Pointe Dr SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=5035262223474588568,(844) 300-8115,Fulton,ChIJdeOFBnbC9YgRmHsldVDY4EU,30301
Camden Vantage Apartments,33.7583827,-84.374713,https://www.camdenliving.com/atlanta-ga-apartments/camden-vantage,"180 Jackson St NE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=4722543043608145761,(404) 221-0360,Fulton,ChIJE-SougoE9YgRYW_BhuDXiUE,30301
Solace on Peachtree,33.774154,-84.385172,http://www.solaceonpeachtree.com/,"710 Peachtree St NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=6060339117782251544,(404) 828-0910,Fulton,ChIJo0YKQ28E9YgRGLjQjVGmGlQ,30301
The Residences at CityCenter Apartments,33.7560118,-84.4049388,http://www.residencescitycenter.com/,"55 Maple St NW, Atlanta, GA 30314, USA",https://maps.google.com/?cid=18284674205173640177,(855) 696-4500,Fulton,ChIJwwpL5nwD9YgR8WsfMVA2wP0,30301
Atlanta Apartment Finders - RentalsGoneWild.com,33.7715415,-84.3813426,http://www.rentalsgonewild.com/,"625 Piedmont Ave NE #2029, Atlanta, GA 30308, USA",https://maps.google.com/?cid=2069218242875635473,(404) 921-2519,Fulton,ChIJd3BEXW4E9YgRETdcWQdXtxw,30301
Ivy Hall Apartments,33.771607,-84.381321,http://www.ivyhallapts.com/,"625 Piedmont Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=10924923307060644583,(404) 685-1661,Fulton,ChIJn1b6XW4E9YgR50q8c90fnZc,30301
Alexander on Ponce Apartments,33.7730415,-84.3829523,http://www.alexanderonponce.com/,"144 Ponce De Leon Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=1677894070567681065,(404) 815-8020,Fulton,ChIJucyj5G4E9YgRKbzrbsQTSRc,30301
Savannah Midtown Apartments,33.7703044,-84.3801603,http://savannahmidtownapts.com/,"215 North Avenue NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=10317375061128204023,(404) 874-5252,Fulton,ChIJEz8P2G0E9YgR904FTfStLo8,30301
Wesley Townsend Apartments,33.8136609,-84.3943458,http://www.wesleytownsend.com/,"200 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11238894613604940430,(678) 359-4463,Fulton,ChIJKzR9b6gF9YgRjjr51xqT-Js,30302
The Jane Atlanta,33.8133327,-84.3950883,http://www.thejaneatlanta.com/,"214 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=17325145995230280959,(888) 218-0798,Fulton,ChIJO9W-D6gF9YgR_3x7d31Ib_A,30302
CoHo,33.8152131,-84.3972627,http://www.cohoatl.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11728503318743094972,(855) 269-9069,Fulton,ChIJWfvt5QcF9YgRvBaszKADxKI,30302
Colonial Homes Apartments,33.815173,-84.39656,http://colonialhomesatlanta.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=540179703910819448,(404) 355-0580,Fulton,ChIJ4eCNIKgF9YgReOZ6JpQafwc,30302
The Monroe,33.813823,-84.395875,http://www.themonroeatlanta.com/,"222 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=15341591521696264969,(404) 228-2947,Fulton,ChIJ--OyBKgF9YgRCbPZqzRI6NQ,30302
City Plaza Apartments,33.7488202,-84.3918064,http://www.cityplazajmg.com/,"133 Trinity Ave SW, Atlanta, GA 30303, USA",https://maps.google.com/?cid=2772610268780125320,(678) 608-4352,Fulton,ChIJjaxHa4MD9YgRiFw9e1lKeiY,30303
CityWalk Apartments,33.7553204,-84.3812804,http://www.citywalkatl.com/,"171 Auburn Ave NE, Atlanta, GA 30303, USA",https://maps.google.com/?cid=17866135936503961321,(404) 521-3008,Fulton,ChIJh2xtLYYD9YgR6dYotPlD8fc,30303
AMLI Management Company,33.7605251,-84.3875815,http://www.amli.com/,"260 Peachtree St NW #1700, Atlanta, GA 30303, USA",https://maps.google.com/?cid=11885678990459077143,(770) 281-3300,Fulton,ChIJmy2YWWkV9YgRFwKjnBFq8qQ,30303
Muse's Lofts,33.7552377,-84.3892813,http://www.livethemuses.com/,"50 Peachtree St NW, Atlanta, GA 30303, USA",https://maps.google.com/?cid=9473327575808978774,(404) 523-7344,Fulton,ChIJGysJ5IYD9YgRVq8BBT0FeIM,30303
The Prato at Midtown Apartments,33.7655996,-84.378064,http://www.thepratoatmidtown-apts.com/,"400 Central Park Pl NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=11117810489479423417,(404) 800-1485,Fulton,ChIJ8QQ4pnME9YgRuWWISbxlSpo,30303
Ashley Auburn Pointe,33.7510383,-84.3779123,http://www.ashleyauburnpointe.com/,"357 Auburn Pointe Dr SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=5035262223474588568,(844) 300-8115,Fulton,ChIJdeOFBnbC9YgRmHsldVDY4EU,30303
Veranda at Auburn Point,33.7518154,-84.3769456,,"115 Hilliard St SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=163491269678512302,(404) 659-2200,Fulton,ChIJc9HQ6owD9YgRrrgQjXHWRAI,30303
The Waterford on Piedmont,33.769038,-84.382238,http://www.thewaterfordonpiedmont.com/,"530 Piedmont Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=12552010991266297829,(404) 870-9992,Fulton,ChIJE-xewnEE9YgR5fc5P36zMa4,30303
Artist Square,33.7468065,-84.4048732,http://www.artistsquareapartments.com/,"23 Larkin Pl SW, Atlanta, GA 30313, USA",https://maps.google.com/?cid=18438952959315292404,(404) 584-6556,Fulton,ChIJH8AvfnAD9YgR9DAg0gVS5P8,30303
Century Skyline Apartments,33.764897,-84.382617,http://www.centuryskylineapts.com/,"396 Piedmont Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=12788643559395134012,(855) 434-8045,Fulton,ChIJW753I3EE9YgRPIrVZI9jerE,30303
One12 Courtland Apartments,33.7573476,-84.3845536,http://www.one12courtland.com/,"112 Courtland St NE, Atlanta, GA 30303, USA",https://maps.google.com/?cid=11425464816700623964,(855) 265-9112,Fulton,ChIJrdTNI4gD9YgRXAwqUbdnj54,30303
131 Ponce de Leon,33.7718284,-84.3826496,http://www.live131ponce.com/,"131 Ponce De Leon Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=7496452407815325800,(855) 766-2313,Fulton,ChIJD0Z-VG4E9YgRaEh0O7-_CGg,30303
Bethel Towers,33.7562232,-84.3808303,,"Jesse Hill Jr Dr NE, Atlanta, GA 30303, USA",https://maps.google.com/?cid=11692393380880639876,,Fulton,ChIJ27wrj4kD9YgRhOeEudS5Q6I,30303
251 North Apartment Homes,33.7702499,-84.3781535,http://www.251northapartments.com/,"300 Cityline Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=3901789511798275253,(404) 881-6699,Fulton,ChIJ1yj7vW0E9YgRtbwUb-PwJTY,30303
Intown Apartments & Lofts,33.7500474,-84.4032651,http://www.intownloftsapartments.net/,"170 Northside Dr SW, Atlanta, GA 30313, USA",https://maps.google.com/?cid=17813837182254618242,(404) 522-7598,Fulton,ChIJA4eHtHsD9YgRgpbuFol2N_c,30303
The Villages At Castleberry Hill,33.7467316,-84.4083484,http://www.villageatcastleberryhill.com/,"600 Greensferry Ave SW, Atlanta, GA 30314, USA",https://maps.google.com/?cid=14123089696698178630,(404) 523-1330,Fulton,ChIJP5bF3m8D9YgRRpysdkBL_8M,30303
Museum Tower,33.7625563,-84.3914693,http://www.museumtower.com/Welcome-to-The-MUSEUM-TOWER-Web-Site~139461~14633.htm,"285 Centennial Olympic Park Dr NW, Atlanta, GA 30313, USA",https://maps.google.com/?cid=2182392853646307516,(404) 230-9945,Fulton,ChIJ-zMeyX4E9YgRvHDw0bxqSR4,30303
Capitol Gateway,33.7453517,-84.384106,http://www.liveatcapitolgateway.com/,"89 Woodward Ave SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=5770358916812826762,(855) 750-6984,Fulton,ChIJF9DnQ5AD9YgRiugit9xuFFA,30303
The Residences at CityCenter Apartments,33.7560118,-84.4049388,http://www.residencescitycenter.com/,"55 Maple St NW, Atlanta, GA 30314, USA",https://maps.google.com/?cid=18284674205173640177,(855) 696-4500,Fulton,ChIJwwpL5nwD9YgR8WsfMVA2wP0,30303
Metropolitan,33.754668,-84.3906335,,"20 Marietta St, Atlanta, GA 30303, USA",https://maps.google.com/?cid=1943692323590926612,(404) 223-1555,Fulton,ChIJR84HyIYD9YgRFHFKxN5h-Ro,30303
Avalon Ridge,33.6721045,-84.3876081,http://www.avalonridgeapts.com/,"183 Mt Zion Rd SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=16067559097827332403,(404) 343-7200,Fulton,ChIJy5XMsnkC9YgRMxGYsd5v-94,30304
Avalon Ridge Apartments- Atlanta,33.6718095,-84.3875545,http://www.avalonridgeapts.com/,"183 Mt Zion Rd SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=4330385830351704234,(404) 343-7200,Fulton,ChIJjZXMsnkC9YgRqpB_JvieGDw,30304
Terraces at Highbury Court,33.6715951,-84.389389,http://www.terracesathighburycourt.com/,"50 Mount Zion Rd SW, Atlanta, GA 30354, USA",https://maps.google.com/?cid=2882457920283438447,(404) 366-7177,Fulton,ChIJy5XMsnkC9YgRb22B4jSMACg,30304
Bell Hartsfield,33.654695,-84.410599,http://www.bellapartmentliving.com/GA/Atlanta/Bell-Hartsfield/,"3640 S Fulton Ave, Atlanta, GA 30354, USA",https://maps.google.com/?cid=15605936835170116574,(404) 209-8770,Fulton,ChIJh_Eywm799IgR3qN_J95sk9g,30304
Summerdale Commons,33.6796263,-84.3947564,,"2745 Old Hapeville Rd SW, Atlanta, GA 30354, USA",https://maps.google.com/?cid=10058787522295620749,(404) 767-6002,Fulton,ChIJL1xbVHwC9YgRjeSPMfX9l4s,30304
Brandywine Townhouses,33.6739194,-84.3914023,http://www.brandywinetownhouses.com/,"85 Mount Zion Rd SW, Atlanta, GA 30354, USA",https://maps.google.com/?cid=18028474329206126500,(404) 363-4670,Fulton,ChIJnRF9234C9YgRpHeUKuIBMvo,30304
Villas Apartments,33.676668,-84.405457,,"2905 3rd Ave SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=9983951248612386857,(404) 761-9122,Fulton,ChIJi7X1vYQC9YgRKehbbMMejoo,30304
Pavilion Place,33.6797991,-84.4061189,,"532 Cleveland Ave SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=1436380222604289901,(404) 767-1556,Fulton,ChIJYVCfW4UC9YgRbae5wjMM7xM,30304
Colonial Square,33.6833195,-84.396162,,"2637 Old Hapeville Rd SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=13053605230788457162,(404) 767-1894,Fulton,ChIJiadlgWIC9YgRyrJT48u4J7U,30304
Delta Victory Lake Apartments,33.6388739,-84.3737393,http://deltavictorylakeapts.com/,"4241 Hendrix Dr, Forest Park, GA 30297, USA",https://maps.google.com/?cid=633137555608250409,(404) 361-6074,Fulton,ChIJvaTmIcf99IgRKSj9l0BbyQg,30304
Vineyards Browns Mill,33.6795667,-84.3695214,,"2738 Vineyards Dr SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=7804297601688033036,(404) 362-0020,Fulton,ChIJy5R9LRsB9YgRDFcM3lFvTmw,30304
New Village,33.675612,-84.417047,,"2905 Springdale Rd SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=7193879420401314537,(404) 228-2583,Fulton,ChIJiz4TV58C9YgR6WoD0jfL1WM,30304
Heritage Greene,33.676565,-84.4167498,,"2891 Springdale Rd SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=11108424392038601259,(404) 768-1158,Fulton,ChIJC6d5rpgC9YgRK9K-LSENKZo,30304
Chez Moi Apartments,33.6843726,-84.4015469,,"2585 Beeler Dr SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=5789374729300622389,(678) 705-7850,Fulton,ChIJscTW044C9YgRNTyWk6T9V1A,30304
Columbia At South River Garden,33.6598066,-84.3551031,http://www.columbiares.com/property/columbia-south-river-gardens,"3450 Forrest Park Rd SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=9964216146508091379,(404) 968-0043,Fulton,ChIJBS_0n_399IgR84_T5coBSIo,30304
Parkside Crossing,33.638738,-84.362448,http://www.parksidecrossing.com/,"4233 Jonesboro Rd, Forest Park, GA 30297, USA",https://maps.google.com/?cid=12711787496521036838,(404) 366-1182,Fulton,ChIJJe6GDNv99IgRJnRjzmBXabA,30304
Stonetree Apartments,33.6661898,-84.4682787,http://www.jamcoproperties.com/contact_leasing/21/Stonetree-Apartments,"2414 Stone Rd, East Point, GA 30344, USA",https://maps.google.com/?cid=646956761529912021,(888) 656-0342,Fulton,ChIJsewkYZvi9IgR1QoHNL9z-gg,30304
Capitol Gateway,33.7453517,-84.384106,http://www.liveatcapitolgateway.com/,"89 Woodward Ave SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=5770358916812826762,(855) 750-6984,Fulton,ChIJF9DnQ5AD9YgRiugit9xuFFA,30304
Forest Park Manor Apartments,33.6200293,-84.3734531,http://www.forestparkmanorapts.com/,"507 Georgia Ave, Forest Park, GA 30297, USA",https://maps.google.com/?cid=7588611318081114996,(404) 361-0100,Fulton,ChIJ5atouDX89IgRdNO7oMkpUGk,30304
Brookside Apartments,33.6063701,-84.4318552,http://www.lincolnapts.com/,"5420 Riverdale Rd, College Park, GA 30349, USA",https://maps.google.com/?cid=16369551741926259971,(770) 996-1377,Fulton,ChIJh3zVnsn89IgRAz3kZZRULOM,30304
Elle of Buckhead,33.8363747,-84.3797704,http://www.elleofbuckhead.com/,"235 Pharr Rd NE, Atlanta, GA 30305, USA",https://maps.google.com/?cid=11618214261452353693,(877) 676-5525,Fulton,ChIJ8ZE48o0F9YgRnbA-mlAwPKE,30305
Tremont Apartment Homes,33.853065,-84.382188,http://www.livetremont.com/,"3645 Habersham Rd NE, Atlanta, GA 30305, USA",https://maps.google.com/?cid=9508943909836587957,(404) 720-5788,Fulton,ChIJUd1GiGMP9YgRtYPs_hqO9oM,30305
Berkshire Terminus,33.8457746,-84.37128,http://www.berkshireterminus.com/,"NE, 20 Terminus Pl #1100, Atlanta, GA 30305, USA",https://maps.google.com/?cid=11414314055783450317,(866) 646-5974,Fulton,ChIJSSvHx_UF9YgRzYa4eSjKZ54,30305
Allure in Buckhead Village,33.837519,-84.375764,http://allurebuckhead.maac.com/,"360 Pharr Rd NE, Atlanta, GA 30305, USA",https://maps.google.com/?cid=6532324832324544578,(404) 231-8743,Fulton,ChIJHaQ8No0F9YgRQugqRNN6p1o,30305
The Cambridge at Buckhead Apartments,33.848068,-84.375175,http://www.cambridgeatbuckhead.com/,"3432 Piedmont Rd NE, Atlanta, GA 30305, USA",https://maps.google.com/?cid=6274465888040673404,(404) 806-9801,Fulton,ChIJM-P4wV8P9YgRfGD4S3thE1c,30305
2460 Peachtree Apartments,33.8220126,-84.3883452,http://www.2460peachtree.com/,"2460 Peachtree St NW, Atlanta, GA 30305, USA",https://maps.google.com/?cid=11269139302202955140,(866) 754-4279,Fulton,ChIJpz3nq6MF9YgRhFUzKH0GZJw,30305
Camden Paces Apartments,33.843735,-84.382324,https://www.camdenliving.com/atlanta-ga-apartments/camden-paces,"77 E Andrews Dr NW, Atlanta, GA 30305, USA",https://maps.google.com/?cid=14253431629220037392,(404) 657-4323,Fulton,ChIJE-U2EIkF9YgREEP6gYxczsU,30305
Westminster at Buckhead Apartments,33.834644,-84.386728,http://venterraliving.com/buckhead/rent_pricing_availability?id=BHGGM005,"2900 Pharr Ct S Northwest, Atlanta, GA 30305, USA",https://maps.google.com/?cid=13150858517883996265,(404) 287-2705,Fulton,ChIJL4mNlpoF9YgRaUjlUSU8gbY,30305
